lat,lng,province,province_id,region,region_id,month,season,hazard_type,hazard_type_id,base_flood_risk,base_landslide_risk,base_storm_risk,seasonal_multiplier,risk_level
10.734869,105.887071,Vĩnh Long,54,south,3,4,0,flood,0,4,1,1,0.3,1
10.80909,107.631988,Bình Thuận,38,central,1,7,2,landslide,1,3,2,3,0.7,1
15.145723,108.711329,Quảng Ngãi,33,central,1,9,2,storm,2,5,3,4,0.9,3
14.646488,107.691246,Kon Tum,39,highlands,2,3,0,storm,2,3,4,2,0.1,1
10.052813,105.967592,Hậu Giang,59,south,3,3,0,storm,2,4,1,1,0.1,1
22.739863,105.143325,Hà Giang,14,north,0,5,1,flood,0,4,5,1,0.5,2
9.689951,104.734421,Kiên Giang,57,south,3,1,0,landslide,1,4,1,2,0.3,1
21.627385,107.157802,Lạng Sơn,10,north,0,4,0,flood,0,3,3,2,0.3,1
16.215667,108.055304,Thừa Thiên Huế,30,central,1,6,2,landslide,1,5,4,5,0.6,2
9.685765,106.237976,Sóc Trăng,60,south,3,5,1,storm,2,4,1,2,0.3,1
12.224135,106.502984,Bình Phước,45,south,3,2,0,landslide,1,2,2,1,0.2,1
11.197683,109.017412,Ninh Thuận,37,central,1,10,2,flood,0,3,2,3,1.0,3
22.578629,103.5008,Lai Châu,7,north,0,3,0,flood,0,4,5,1,0.2,1
22.949748,103.621049,Lào Cai,3,north,0,7,2,landslide,1,4,5,2,0.7,4
11.711989,107.977214,Lâm Đồng,43,highlands,2,8,2,storm,2,3,4,2,0.7,2
18.317467,106.028929,Hà Tĩnh,27,central,1,9,2,storm,2,5,3,5,0.9,5
10.326167,105.590479,Cần Thơ,58,south,3,5,1,storm,2,4,1,1,0.3,1
9.054482,105.315653,Bạc Liêu,61,south,3,5,1,landslide,1,4,1,2,0.5,1
11.077108,106.76183,TP.HCM,44,south,3,3,0,storm,2,4,1,2,0.1,1
9.740765,105.890071,Vĩnh Long,54,south,3,9,2,landslide,1,4,1,1,1.0,1
10.699164,108.250186,Bình Thuận,38,central,1,4,0,storm,2,3,2,3,0.2,1
22.177492,106.555034,Lạng Sơn,10,north,0,1,0,storm,2,3,3,2,0.2,1
10.35186,105.685269,Đồng Tháp,55,south,3,11,1,storm,2,5,1,1,0.8,1
10.848729,107.319063,Đồng Nai,48,south,3,8,2,landslide,1,3,1,2,0.8,1
22.304052,104.963649,Tuyên Quang,13,north,0,3,0,storm,2,3,3,2,0.1,1
11.468987,106.410144,Bình Dương,47,south,3,1,0,storm,2,3,1,1,0.2,1
11.37081,106.603727,Bình Dương,47,south,3,3,0,landslide,1,3,1,1,0.2,1
13.90406,107.576255,Kon Tum,39,highlands,2,8,2,landslide,1,3,4,2,0.8,3
13.921275,108.322715,Gia Lai,40,highlands,2,2,0,landslide,1,3,3,2,0.2,1
12.179311,108.724792,Khánh Hòa,36,central,1,1,0,storm,2,4,2,4,0.2,1
11.71899,108.911447,Ninh Thuận,37,central,1,4,0,storm,2,3,2,3,0.2,1
20.9706,107.269699,Quảng Ninh,2,north,0,7,2,landslide,1,3,2,3,0.7,2
9.792336,105.370374,Cần Thơ,58,south,3,2,0,flood,0,4,1,1,0.2,1
11.372078,106.548681,Bình Phước,45,south,3,4,0,landslide,1,2,2,1,0.3,1
20.638433,106.888879,Hải Phòng,1,north,0,3,0,storm,2,4,1,3,0.1,1
11.571569,105.771823,Tây Ninh,46,south,3,10,2,storm,2,2,1,1,1.0,1
12.225207,108.233453,Đắk Lắk,41,highlands,2,10,2,landslide,1,3,3,2,1.0,3
22.572714,105.374682,Bắc Kạn,12,north,0,10,2,landslide,1,3,4,2,1.0,4
21.111579,105.807599,Bắc Ninh,18,north,0,8,2,landslide,1,2,1,2,0.8,1
21.723143,103.647861,Sơn La,6,north,0,11,1,landslide,1,3,5,2,0.8,4
9.659291,105.619102,Cần Thơ,58,south,3,6,2,landslide,1,4,1,1,0.6,1
12.873368,108.545659,Đắk Lắk,41,highlands,2,9,2,storm,2,3,3,2,0.9,2
11.151348,107.411282,Đồng Nai,48,south,3,1,0,flood,0,3,1,2,0.3,1
19.976188,106.263801,Ninh Bình,24,north,0,2,0,storm,2,4,2,2,0.1,1
10.185172,106.325387,Long An,50,south,3,9,2,flood,0,4,1,1,1.0,4
20.410992,105.710646,Ninh Bình,24,north,0,7,2,storm,2,4,2,2,0.6,1
13.683268,109.396806,Bình Định,34,central,1,2,0,flood,0,4,3,4,0.2,1
10.170486,105.116181,Kiên Giang,57,south,3,5,1,storm,2,4,1,2,0.3,1
21.017551,106.28983,Bắc Ninh,18,north,0,3,0,flood,0,2,1,2,0.2,1
21.861778,102.773428,Điện Biên,5,north,0,1,0,flood,0,3,4,1,0.3,1
11.486076,108.911565,Lâm Đồng,43,highlands,2,2,0,storm,2,3,4,2,0.1,1
10.539213,106.249421,Bến Tre,52,south,3,12,1,storm,2,4,1,2,0.4,1
10.724395,107.518719,Đồng Nai,48,south,3,9,2,flood,0,3,1,2,1.0,3
19.357794,105.823967,Thanh Hóa,25,central,1,9,2,flood,0,5,3,4,1.0,5
9.220774,105.99445,Bạc Liêu,61,south,3,11,1,landslide,1,4,1,2,0.8,1
16.514425,108.674514,Đà Nẵng,31,central,1,2,0,landslide,1,4,2,4,0.2,1
8.929281,105.427059,Bạc Liêu,61,south,3,7,2,flood,0,4,1,2,0.7,3
13.455107,109.514216,Phú Yên,35,central,1,11,1,flood,0,4,2,4,0.9,4
15.533638,108.602849,Quảng Ngãi,33,central,1,1,0,storm,2,5,3,4,0.2,1
22.658042,103.763657,Lai Châu,7,north,0,1,0,landslide,1,4,5,1,0.3,1
20.902214,106.109832,Bắc Giang,17,north,0,1,0,storm,2,3,2,2,0.2,1
10.173771,105.469095,Hậu Giang,59,south,3,7,2,storm,2,4,1,1,0.6,1
12.239522,108.538824,Đắk Lắk,41,highlands,2,5,1,flood,0,3,3,2,0.5,2
21.538808,106.429324,Lạng Sơn,10,north,0,10,2,storm,2,3,3,2,1.0,2
16.452247,108.175121,Đà Nẵng,31,central,1,9,2,storm,2,4,2,4,0.9,4
10.294247,105.519259,Cần Thơ,58,south,3,3,0,landslide,1,4,1,1,0.2,1
17.184914,106.442289,Quảng Bình,28,central,1,2,0,landslide,1,5,4,5,0.2,1
11.153455,109.159975,Ninh Thuận,37,central,1,9,2,flood,0,3,2,3,1.0,3
9.933876,106.122749,Hậu Giang,59,south,3,4,0,flood,0,4,1,1,0.3,1
21.258493,106.341083,Bắc Giang,17,north,0,10,2,flood,0,3,2,2,1.0,3
20.289824,105.767127,Hà Nam,22,north,0,4,0,storm,2,3,1,2,0.2,1
21.533628,106.465688,Lạng Sơn,10,north,0,10,2,landslide,1,3,3,2,1.0,3
9.456162,106.161068,Trà Vinh,53,south,3,1,0,storm,2,4,1,2,0.2,1
12.096937,107.174623,Đắk Nông,42,highlands,2,1,0,landslide,1,3,4,2,0.3,1
18.770606,105.928157,Hà Tĩnh,27,central,1,1,0,flood,0,5,3,5,0.3,1
12.119393,106.742649,Bình Phước,45,south,3,8,2,flood,0,2,2,1,0.8,1
21.097905,103.483237,Điện Biên,5,north,0,7,2,landslide,1,3,4,1,0.7,3
19.779867,105.900561,Thanh Hóa,25,central,1,3,0,storm,2,5,3,4,0.1,1
20.924621,106.037461,Hải Dương,19,north,0,6,2,storm,2,3,1,2,0.5,1
21.252715,105.328656,Vĩnh Phúc,16,north,0,1,0,storm,2,2,1,2,0.2,1
10.957741,107.582091,Bình Thuận,38,central,1,11,1,flood,0,3,2,3,0.9,3
9.299413,104.731421,Cà Mau,62,south,3,3,0,storm,2,4,1,2,0.1,1
11.065609,106.804622,Bình Dương,47,south,3,1,0,storm,2,3,1,1,0.2,1
19.957947,105.727312,Ninh Bình,24,north,0,8,2,flood,0,4,2,2,0.8,4
16.418539,108.031627,Đà Nẵng,31,central,1,11,1,storm,2,4,2,4,0.8,4
12.850227,108.424796,Đắk Lắk,41,highlands,2,4,0,flood,0,3,3,2,0.3,1
14.378874,107.688174,Gia Lai,40,highlands,2,10,2,landslide,1,3,3,2,1.0,3
10.871887,108.04365,Bình Thuận,38,central,1,3,0,storm,2,3,2,3,0.1,1
23.312066,104.657667,Hà Giang,14,north,0,7,2,storm,2,4,5,1,0.6,1
9.322203,106.102664,Hậu Giang,59,south,3,3,0,flood,0,4,1,1,0.2,1
18.199143,105.751441,Hà Tĩnh,27,central,1,7,2,landslide,1,5,3,5,0.7,2
12.444592,108.344815,Đắk Lắk,41,highlands,2,7,2,storm,2,3,3,2,0.6,2
20.100004,105.61605,Thanh Hóa,25,central,1,3,0,storm,2,5,3,4,0.1,1
21.549693,103.553428,Sơn La,6,north,0,12,1,storm,2,3,5,2,0.4,1
22.420509,105.864253,Bắc Kạn,12,north,0,3,0,landslide,1,3,4,2,0.2,1
10.869623,106.417635,TP.HCM,44,south,3,4,0,flood,0,4,1,2,0.3,1
22.204135,106.886117,Lạng Sơn,10,north,0,4,0,landslide,1,3,3,2,0.3,1
20.074644,106.757084,Thái Bình,21,north,0,5,1,flood,0,4,1,3,0.5,2
21.239392,104.900287,Hòa Bình,8,north,0,6,2,landslide,1,3,4,2,0.6,2
13.93055,108.467266,Gia Lai,40,highlands,2,11,1,landslide,1,3,3,2,0.8,2
20.452328,106.252306,Thái Bình,21,north,0,1,0,flood,0,4,1,3,0.3,1
21.089439,105.351185,Vĩnh Phúc,16,north,0,12,1,landslide,1,2,1,2,0.4,1
22.086982,105.398319,Bắc Kạn,12,north,0,11,1,storm,2,3,4,2,0.8,2
15.477422,108.516897,Quảng Nam,32,central,1,4,0,storm,2,5,4,5,0.2,1
20.87199,105.983896,Bắc Giang,17,north,0,5,1,landslide,1,3,2,2,0.5,1
9.286331,105.412152,Bạc Liêu,61,south,3,11,1,storm,2,4,1,2,0.8,1
15.105064,108.847117,Quảng Ngãi,33,central,1,12,1,flood,0,5,3,4,0.5,3
10.902681,106.243188,Bình Dương,47,south,3,9,2,landslide,1,3,1,1,1.0,1
12.812625,108.248066,Đắk Lắk,41,highlands,2,4,0,flood,0,3,3,2,0.3,1
16.551734,107.925058,Thừa Thiên Huế,30,central,1,7,2,landslide,1,5,4,5,0.7,3
20.83406,106.128949,Hải Dương,19,north,0,10,2,landslide,1,3,1,2,1.0,1
9.759279,106.568485,Bến Tre,52,south,3,6,2,storm,2,4,1,2,0.5,1
21.823312,104.959369,Phú Thọ,15,north,0,11,1,storm,2,3,2,2,0.8,1
16.463832,107.377054,Quảng Trị,29,central,1,1,0,landslide,1,5,4,5,0.3,1
12.89877,107.748055,Đắk Lắk,41,highlands,2,4,0,storm,2,3,3,2,0.2,1
9.713008,106.243023,Sóc Trăng,60,south,3,4,0,flood,0,4,1,2,0.3,1
15.757991,108.514156,Quảng Nam,32,central,1,6,2,storm,2,5,4,5,0.5,2
10.418391,105.959286,Trà Vinh,53,south,3,7,2,flood,0,4,1,2,0.7,3
22.275995,107.221658,Lạng Sơn,10,north,0,11,1,flood,0,3,3,2,0.9,3
10.936246,107.645138,Bình Thuận,38,central,1,6,2,storm,2,3,2,3,0.5,1
22.705324,103.366299,Lai Châu,7,north,0,7,2,flood,0,4,5,1,0.7,3
10.404036,107.460519,Bà Rịa-Vũng Tàu,49,south,3,7,2,landslide,1,3,1,2,0.7,1
9.888329,105.246678,Kiên Giang,57,south,3,6,2,landslide,1,4,1,2,0.6,1
10.3497,105.67241,Vĩnh Long,54,south,3,10,2,flood,0,4,1,1,1.0,4
13.58567,108.254639,Gia Lai,40,highlands,2,9,2,storm,2,3,3,2,0.9,2
20.690402,106.2759,Hải Phòng,1,north,0,12,1,flood,0,4,1,3,0.5,2
15.104986,108.60628,Quảng Ngãi,33,central,1,5,1,flood,0,5,3,4,0.5,2
21.610031,106.03634,Bắc Giang,17,north,0,2,0,landslide,1,3,2,2,0.2,1
11.064221,106.629398,Bình Dương,47,south,3,8,2,flood,0,3,1,1,0.8,2
11.364498,106.35838,Bình Dương,47,south,3,8,2,flood,0,3,1,1,0.8,3
10.713886,107.008168,TP.HCM,44,south,3,9,2,flood,0,4,1,2,1.0,4
18.79199,105.442229,Hà Tĩnh,27,central,1,1,0,landslide,1,5,3,5,0.3,1
21.290699,105.368768,Hòa Bình,8,north,0,12,1,flood,0,3,4,2,0.5,1
12.075223,108.501388,Lâm Đồng,43,highlands,2,5,1,storm,2,3,4,2,0.3,1
9.572481,105.20765,Hậu Giang,59,south,3,10,2,flood,0,4,1,1,1.0,4
10.780878,106.393675,TP.HCM,44,south,3,5,1,storm,2,4,1,2,0.3,1
10.642972,105.857778,Vĩnh Long,54,south,3,1,0,storm,2,4,1,1,0.2,1
11.650798,107.062075,Bình Phước,45,south,3,4,0,flood,0,2,2,1,0.3,1
15.760771,108.025316,Đà Nẵng,31,central,1,1,0,storm,2,4,2,4,0.2,1
12.139788,108.68243,Khánh Hòa,36,central,1,3,0,storm,2,4,2,4,0.1,1
20.646374,106.316096,Ninh Bình,24,north,0,10,2,flood,0,4,2,2,1.0,4
21.970522,104.874897,Yên Bái,4,north,0,4,0,landslide,1,4,4,2,0.3,1
19.952444,105.400315,Thanh Hóa,25,central,1,12,1,landslide,1,5,3,4,0.4,2
11.876763,108.9911,Ninh Thuận,37,central,1,6,2,landslide,1,3,2,3,0.6,1
17.89452,105.96024,Hà Tĩnh,27,central,1,11,1,flood,0,5,3,5,0.9,5
10.837262,106.133054,Tiền Giang,51,south,3,9,2,storm,2,4,1,2,0.9,1
9.49744,105.317619,Hậu Giang,59,south,3,12,1,storm,2,4,1,1,0.4,1
20.755488,106.05372,Bắc Ninh,18,north,0,1,0,flood,0,2,1,2,0.3,1
14.998587,108.682223,Quảng Ngãi,33,central,1,2,0,storm,2,5,3,4,0.1,1
22.293459,106.192048,Bắc Kạn,12,north,0,10,2,landslide,1,3,4,2,1.0,4
22.233537,105.913309,Cao Bằng,11,north,0,4,0,landslide,1,3,4,2,0.3,1
22.636179,104.870268,Hà Giang,14,north,0,6,2,landslide,1,4,5,1,0.6,3
21.580954,105.072029,Tuyên Quang,13,north,0,4,0,landslide,1,3,3,2,0.3,1
21.403394,105.781326,Bắc Giang,17,north,0,12,1,storm,2,3,2,2,0.4,1
20.499338,106.310243,Nam Định,23,north,0,9,2,landslide,1,4,1,3,1.0,1
20.912927,106.527044,Thái Bình,21,north,0,12,1,landslide,1,4,1,3,0.4,1
21.257608,107.036798,Hải Phòng,1,north,0,2,0,landslide,1,4,1,3,0.2,1
21.079987,106.130993,Bắc Ninh,18,north,0,1,0,landslide,1,2,1,2,0.3,1
22.479398,104.11943,Lào Cai,3,north,0,10,2,storm,2,4,5,2,1.0,2
21.456369,103.705959,Sơn La,6,north,0,10,2,storm,2,3,5,2,1.0,2
12.565088,108.962447,Khánh Hòa,36,central,1,2,0,flood,0,4,2,4,0.2,1
13.839767,108.02062,Gia Lai,40,highlands,2,5,1,landslide,1,3,3,2,0.5,2
14.38874,107.724624,Kon Tum,39,highlands,2,9,2,landslide,1,3,4,2,1.0,4
11.708326,106.368529,Bình Phước,45,south,3,12,1,flood,0,2,2,1,0.5,1
20.816737,106.749051,Thái Bình,21,north,0,11,1,storm,2,4,1,3,0.8,2
21.666749,104.069847,Sơn La,6,north,0,6,2,flood,0,3,5,2,0.6,1
14.436624,108.372679,Gia Lai,40,highlands,2,6,2,storm,2,3,3,2,0.5,1
21.060043,106.486767,Hải Phòng,1,north,0,8,2,storm,2,4,1,3,0.7,2
16.554018,108.053132,Thừa Thiên Huế,30,central,1,10,2,landslide,1,5,4,5,1.0,4
22.832892,103.463224,Lai Châu,7,north,0,8,2,landslide,1,4,5,1,0.8,4
21.935182,103.765891,Lai Châu,7,north,0,5,1,storm,2,4,5,1,0.3,1
20.808727,105.525947,Hà Nội,0,north,0,5,1,storm,2,3,1,2,0.3,1
23.050696,105.213148,Hà Giang,14,north,0,1,0,storm,2,4,5,1,0.2,1
19.567751,105.083197,Nghệ An,26,central,1,8,2,storm,2,5,4,4,0.7,3
21.182979,106.495056,Bắc Ninh,18,north,0,11,1,flood,0,2,1,2,0.9,2
15.676674,108.891663,Quảng Nam,32,central,1,10,2,landslide,1,5,4,5,1.0,4
19.967412,106.333499,Ninh Bình,24,north,0,1,0,flood,0,4,2,2,0.3,1
12.255639,108.767847,Khánh Hòa,36,central,1,7,2,flood,0,4,2,4,0.7,3
12.161137,107.315682,Đắk Nông,42,highlands,2,1,0,landslide,1,3,4,2,0.3,2
20.720375,105.966792,Hải Dương,19,north,0,10,2,flood,0,3,1,2,1.0,3
21.22273,105.775765,Bắc Ninh,18,north,0,9,2,flood,0,2,1,2,1.0,2
11.269934,106.58584,Tây Ninh,46,south,3,2,0,landslide,1,2,1,1,0.2,1
10.700217,106.839221,Bà Rịa-Vũng Tàu,49,south,3,5,1,flood,0,3,1,2,0.5,2
10.544722,106.150933,Tiền Giang,51,south,3,9,2,landslide,1,4,1,2,1.0,1
20.301103,106.638948,Nam Định,23,north,0,3,0,flood,0,4,1,3,0.2,1
10.66401,105.783639,Vĩnh Long,54,south,3,3,0,landslide,1,4,1,1,0.2,1
16.492486,106.947416,Quảng Trị,29,central,1,3,0,flood,0,5,4,5,0.2,1
11.066935,109.0339,Ninh Thuận,37,central,1,7,2,landslide,1,3,2,3,0.7,1
20.856966,106.404961,Hải Phòng,1,north,0,3,0,flood,0,4,1,3,0.2,1
15.390507,108.937724,Quảng Nam,32,central,1,5,1,storm,2,5,4,5,0.3,2
15.616943,108.546074,Đà Nẵng,31,central,1,1,0,flood,0,4,2,4,0.3,1
20.301178,106.466102,Thái Bình,21,north,0,10,2,flood,0,4,1,3,1.0,4
21.075692,107.067828,Quảng Ninh,2,north,0,2,0,storm,2,3,2,3,0.1,1
22.595585,106.147912,Cao Bằng,11,north,0,5,1,flood,0,3,4,2,0.5,1
10.416854,105.165985,An Giang,56,south,3,4,0,storm,2,5,1,1,0.2,1
10.265889,106.733453,Bến Tre,52,south,3,5,1,storm,2,4,1,2,0.3,1
10.642339,106.959162,Bà Rịa-Vũng Tàu,49,south,3,3,0,landslide,1,3,1,2,0.2,1
22.408303,105.532384,Bắc Kạn,12,north,0,4,0,flood,0,3,4,2,0.3,1
21.274659,106.52693,Bắc Giang,17,north,0,11,1,storm,2,3,2,2,0.8,1
10.854119,106.441079,Bình Dương,47,south,3,8,2,storm,2,3,1,1,0.7,1
20.070691,106.359288,Ninh Bình,24,north,0,2,0,flood,0,4,2,2,0.2,1
10.390401,105.915963,Đồng Tháp,55,south,3,5,1,storm,2,5,1,1,0.3,1
10.378102,106.044855,Trà Vinh,53,south,3,9,2,flood,0,4,1,2,1.0,4
10.272801,105.622453,An Giang,56,south,3,11,1,flood,0,5,1,1,0.9,5
21.244949,106.314254,Bắc Ninh,18,north,0,12,1,landslide,1,2,1,2,0.4,1
9.176264,105.654975,Bạc Liêu,61,south,3,9,2,storm,2,4,1,2,0.9,2
20.903337,105.174932,Hòa Bình,8,north,0,5,1,storm,2,3,4,2,0.3,1
13.512666,107.927758,Gia Lai,40,highlands,2,3,0,storm,2,3,3,2,0.1,1
21.753024,105.47241,Bắc Kạn,12,north,0,11,1,flood,0,3,4,2,0.9,3
9.851104,105.058409,Kiên Giang,57,south,3,6,2,landslide,1,4,1,2,0.6,1
10.631417,104.810763,An Giang,56,south,3,5,1,flood,0,5,1,1,0.5,3
11.661249,108.732266,Lâm Đồng,43,highlands,2,4,0,storm,2,3,4,2,0.2,1
18.627778,106.280055,Hà Tĩnh,27,central,1,2,0,flood,0,5,3,5,0.2,1
13.654664,108.436675,Gia Lai,40,highlands,2,9,2,landslide,1,3,3,2,1.0,3
20.932833,105.618394,Hưng Yên,20,north,0,3,0,flood,0,3,1,2,0.2,1
21.359039,104.724469,Yên Bái,4,north,0,5,1,landslide,1,4,4,2,0.5,2
11.321629,109.048321,Ninh Thuận,37,central,1,10,2,landslide,1,3,2,3,1.0,2
20.497257,106.797805,Thái Bình,21,north,0,12,1,landslide,1,4,1,3,0.4,1
9.937505,104.587953,Kiên Giang,57,south,3,8,2,landslide,1,4,1,2,0.8,1
20.955687,103.934293,Sơn La,6,north,0,1,0,storm,2,3,5,2,0.2,1
12.475528,107.51549,Đắk Nông,42,highlands,2,11,1,storm,2,3,4,2,0.8,1
22.477362,102.985914,Lai Châu,7,north,0,6,2,storm,2,4,5,1,0.5,1
10.164575,106.761336,Trà Vinh,53,south,3,3,0,storm,2,4,1,2,0.1,1
21.097582,106.176127,Bắc Ninh,18,north,0,9,2,landslide,1,2,1,2,1.0,1
9.73767,106.702978,Trà Vinh,53,south,3,6,2,flood,0,4,1,2,0.6,3
21.531961,106.141315,Thái Nguyên,9,north,0,9,2,landslide,1,3,2,2,1.0,2
21.47027,107.016235,Lạng Sơn,10,north,0,5,1,storm,2,3,3,2,0.3,1
19.548205,105.191537,Nghệ An,26,central,1,7,2,storm,2,5,4,4,0.6,2
10.712411,107.604864,Bà Rịa-Vũng Tàu,49,south,3,4,0,landslide,1,3,1,2,0.3,1
21.553147,105.098345,Yên Bái,4,north,0,7,2,landslide,1,4,4,2,0.7,3
20.902289,103.543906,Sơn La,6,north,0,7,2,landslide,1,3,5,2,0.7,4
20.870167,106.815122,Thái Bình,21,north,0,8,2,storm,2,4,1,3,0.7,2
10.909554,106.79251,Tiền Giang,51,south,3,5,1,flood,0,4,1,2,0.5,2
20.583945,106.328009,Thái Bình,21,north,0,6,2,storm,2,4,1,3,0.5,2
10.898506,106.57218,TP.HCM,44,south,3,12,1,landslide,1,4,1,2,0.4,1
22.057434,106.416964,Lạng Sơn,10,north,0,3,0,landslide,1,3,3,2,0.2,1
21.805734,103.474975,Điện Biên,5,north,0,6,2,storm,2,3,4,1,0.5,1
10.576518,106.103241,Đồng Tháp,55,south,3,9,2,flood,0,5,1,1,1.0,5
22.234507,106.18862,Cao Bằng,11,north,0,9,2,storm,2,3,4,2,0.9,2
14.393978,108.266469,Kon Tum,39,highlands,2,7,2,landslide,1,3,4,2,0.7,3
9.802307,106.203226,Trà Vinh,53,south,3,2,0,landslide,1,4,1,2,0.2,1
9.806996,106.105588,Hậu Giang,59,south,3,8,2,landslide,1,4,1,1,0.8,1
11.198395,106.887233,Đồng Nai,48,south,3,8,2,flood,0,3,1,2,0.8,3
14.211593,109.01065,Bình Định,34,central,1,12,1,flood,0,4,3,4,0.5,2
12.983091,107.884596,Đắk Lắk,41,highlands,2,7,2,storm,2,3,3,2,0.6,1
21.165967,105.847712,Hà Nội,0,north,0,9,2,storm,2,3,1,2,0.9,1
10.150967,105.237903,Đồng Tháp,55,south,3,8,2,landslide,1,5,1,1,0.8,1
20.439161,105.941334,Hà Nam,22,north,0,1,0,flood,0,3,1,2,0.3,1
9.951404,107.229905,Bà Rịa-Vũng Tàu,49,south,3,3,0,storm,2,3,1,2,0.1,1
12.44651,109.543684,Khánh Hòa,36,central,1,9,2,landslide,1,4,2,4,1.0,2
12.527755,107.498261,Đắk Nông,42,highlands,2,8,2,storm,2,3,4,2,0.7,1
9.58253,105.413861,Hậu Giang,59,south,3,1,0,flood,0,4,1,1,0.3,1
21.687843,105.026354,Yên Bái,4,north,0,4,0,flood,0,4,4,2,0.3,2
10.173153,105.758224,Đồng Tháp,55,south,3,7,2,flood,0,5,1,1,0.7,3
21.370017,107.01713,Quảng Ninh,2,north,0,2,0,storm,2,3,2,3,0.1,1
10.109336,104.689902,Kiên Giang,57,south,3,8,2,flood,0,4,1,2,0.8,3
21.349858,106.935412,Quảng Ninh,2,north,0,5,1,flood,0,3,2,3,0.5,2
14.31869,107.811929,Gia Lai,40,highlands,2,3,0,landslide,1,3,3,2,0.2,1
9.424937,104.729336,Cà Mau,62,south,3,2,0,flood,0,4,1,2,0.2,1
16.181148,107.737221,Thừa Thiên Huế,30,central,1,7,2,flood,0,5,4,5,0.7,4
20.602406,106.106641,Thái Bình,21,north,0,8,2,landslide,1,4,1,3,0.8,1
14.09797,107.665401,Kon Tum,39,highlands,2,12,1,landslide,1,3,4,2,0.4,1
9.571722,105.744935,Hậu Giang,59,south,3,3,0,flood,0,4,1,1,0.2,1
10.230605,105.657989,Hậu Giang,59,south,3,3,0,flood,0,4,1,1,0.2,1
20.629661,105.495547,Hòa Bình,8,north,0,11,1,flood,0,3,4,2,0.9,3
23.318229,104.546235,Hà Giang,14,north,0,12,1,landslide,1,4,5,1,0.4,2
9.940051,105.256774,Hậu Giang,59,south,3,2,0,landslide,1,4,1,1,0.2,1
10.329645,106.331756,Tiền Giang,51,south,3,10,2,flood,0,4,1,2,1.0,4
10.842456,108.191775,Bình Thuận,38,central,1,1,0,flood,0,3,2,3,0.3,1
21.708799,104.619291,Yên Bái,4,north,0,1,0,flood,0,4,4,2,0.3,1
17.239704,106.658788,Quảng Bình,28,central,1,3,0,storm,2,5,4,5,0.1,1
21.371066,105.082196,Vĩnh Phúc,16,north,0,4,0,storm,2,2,1,2,0.2,1
21.538608,103.644353,Sơn La,6,north,0,8,2,storm,2,3,5,2,0.7,1
11.555393,108.429512,Bình Thuận,38,central,1,11,1,storm,2,3,2,3,0.8,3
21.226725,105.54248,Phú Thọ,15,north,0,11,1,flood,0,3,2,2,0.9,3
21.109161,106.519692,Hải Phòng,1,north,0,5,1,landslide,1,4,1,3,0.5,1
9.404205,105.235112,Hậu Giang,59,south,3,3,0,flood,0,4,1,1,0.2,1
13.566167,109.241243,Phú Yên,35,central,1,9,2,storm,2,4,2,4,0.9,4
10.200725,106.233617,Trà Vinh,53,south,3,1,0,storm,2,4,1,2,0.2,1
10.131993,107.148421,Bà Rịa-Vũng Tàu,49,south,3,1,0,flood,0,3,1,2,0.3,1
21.241407,105.123679,Vĩnh Phúc,16,north,0,3,0,flood,0,2,1,2,0.2,1
21.324053,105.376717,Hà Nội,0,north,0,9,2,landslide,1,3,1,2,1.0,1
10.280266,105.508005,Vĩnh Long,54,south,3,12,1,storm,2,4,1,1,0.4,1
21.187429,103.115361,Điện Biên,5,north,0,4,0,landslide,1,3,4,1,0.3,2
10.618993,106.615802,Tiền Giang,51,south,3,2,0,storm,2,4,1,2,0.1,1
8.805741,105.281783,Bạc Liêu,61,south,3,7,2,landslide,1,4,1,2,0.7,1
10.156123,105.087506,Kiên Giang,57,south,3,2,0,flood,0,4,1,2,0.2,1
13.153535,108.089503,Đắk Lắk,41,highlands,2,9,2,flood,0,3,3,2,1.0,3
21.317353,106.625566,Hải Dương,19,north,0,3,0,flood,0,3,1,2,0.2,1
21.855548,104.807086,Tuyên Quang,13,north,0,7,2,flood,0,3,3,2,0.7,2
10.721184,106.773475,Bà Rịa-Vũng Tàu,49,south,3,6,2,flood,0,3,1,2,0.6,1
14.346563,108.3045,Gia Lai,40,highlands,2,9,2,flood,0,3,3,2,1.0,3
21.625375,105.67604,Tuyên Quang,13,north,0,9,2,flood,0,3,3,2,1.0,3
20.016963,106.444901,Ninh Bình,24,north,0,7,2,storm,2,4,2,2,0.6,1
13.28832,109.438396,Bình Định,34,central,1,5,1,flood,0,4,3,4,0.5,2
12.598163,109.016044,Khánh Hòa,36,central,1,11,1,landslide,1,4,2,4,0.8,1
10.261701,106.86237,Bến Tre,52,south,3,5,1,landslide,1,4,1,2,0.5,1
21.286688,103.905635,Sơn La,6,north,0,10,2,storm,2,3,5,2,1.0,2
10.767553,105.967583,Long An,50,south,3,3,0,storm,2,4,1,1,0.1,1
14.29278,107.802214,Gia Lai,40,highlands,2,1,0,storm,2,3,3,2,0.2,1
20.842616,106.835245,Hải Phòng,1,north,0,12,1,flood,0,4,1,3,0.5,2
10.122784,105.569417,Kiên Giang,57,south,3,10,2,flood,0,4,1,2,1.0,4
11.980701,109.321128,Khánh Hòa,36,central,1,10,2,flood,0,4,2,4,1.0,4
9.918235,106.048847,Cần Thơ,58,south,3,3,0,storm,2,4,1,1,0.1,1
